,pitch,start
,59,2.0
,67,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,67,3.5
,59,3.75
,59,0.0
,67,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,67,1.5
,59,1.75
,59,2.0
,67,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,67,3.5
,59,3.75
,60,0.0
,64,0.25
,69,0.5
,76,0.75
,76,1.0
,69,1.25
,64,1.5
,60,1.75
,60,2.0
,64,2.25
,69,2.5
,76,2.75
,76,3.0
,69,3.25
,64,3.5
,60,3.75
,55,0.0
,64,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,64,1.5
,55,1.75
,55,2.0
,64,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,64,3.5
,55,3.75
,57,0.0
,64,0.25
,72,0.5
,76,0.75
,76,1.0
,72,1.25
,64,1.5
,57,1.75
,57,2.0
,64,2.25
,72,2.5
,76,2.75
,76,3.0
,72,3.25
,64,3.5
,57,3.75
,60,0.0
,64,0.25
,69,0.5
,76,0.75
,76,1.0
,69,1.25
,64,1.5
,60,1.75
,60,2.0
,64,2.25
,69,2.5
,76,2.75
,76,3.0
,69,3.25
,64,3.5
,60,3.75
,57,0.0
,64,0.25
,72,0.5
,76,0.75
,76,1.0
,72,1.25
,64,1.5
,57,1.75
,57,2.0
,64,2.25
,72,2.5
,76,2.75
,76,3.0
,72,3.25
,64,3.5
,57,3.75
,59,0.0
,66,0.25
,75,0.5
,83,0.75
,83,1.0
,75,1.25
,66,1.5
,59,1.75
,59,2.0
,66,2.25
,75,2.5
,83,2.75
,83,3.0
,75,3.25
,66,3.5
,59,3.75
,59,0.0
,67,0.25
,76,0.5
,83,0.75
,83,1.0
,76,1.25
,67,1.5
,59,1.75
,59,2.0
,67,2.25
,76,2.5
,83,2.75
,83,3.0
,76,3.25
,67,3.5
,59,3.75
,64,0.0
,71,0.25
,79,0.5
,88,0.75
,88,1.0
,79,1.25
,71,1.5
,64,1.75
,64,2.0
,71,2.25
,79,2.5
,88,2.75
,88,3.0
,79,3.25
,71,3.5
,64,3.75
,64,0.0
,72,0.25
,81,0.5
,88,0.75
,88,1.0
,81,1.25
,72,1.5
,64,1.75
,64,2.0
,72,2.25
,81,2.5
,88,2.75
,88,3.0
,81,3.25
,72,3.5
,64,3.75
,64,0.0
,71,0.25
,79,0.5
,88,0.75
,88,1.0
,79,1.25
,71,1.5
,64,1.75
,64,2.0
,71,2.25
,79,2.5
,88,2.75
,88,3.0
,79,3.25
,71,3.5
,64,3.75
,62,0.0
,68,0.25
,71,0.5
,76,0.75
,76,1.0
,71,1.25
,68,1.5
,62,1.75
,62,2.0
,68,2.25
,71,2.5
,76,2.75
,76,3.0
,71,3.25
,68,3.5
,62,3.75
,60,0.0
,64,0.25
,69,0.5
,76,0.75
,76,1.0
,69,1.25
,64,1.5
,60,1.75
,60,2.0
,64,2.25
,69,2.5
,76,2.75
,76,3.0
,69,3.25
,64,3.5
,60,3.75
,59,0.0
,66,0.25
,69,0.5
,76,0.75
,76,1.0
,69,1.25
,66,1.5
,59,1.75
,59,2.0
,66,2.25
,75,2.5
,83,2.75
,83,3.0
,75,3.25
,66,3.5
,59,3.75
,64,0.0
,71,2.0
,83,3.0
,80,0.0
,81,1.0
,78,2.0
,79,3.0
,77,0.0
,78,1.0
,81,2.0
,79,3.0
,77,0.0
,78,1.0
,75,2.0
,76,3.0
,74,0.0
,75,1.0
,78,2.0
,76,3.0
,74,0.0
,75,1.0
,71,2.0
,72,3.0
,70,0.0
,71,1.0
,74,2.0
,72,3.0
,70,0.0
,71,1.0
,74,2.0
,72,3.0
,70,0.0
,71,1.0
,75,2.0
,73,3.0
,70,0.0
,71,1.0
,75,2.0
,73,3.0
,70,0.0
,71,1.0
,81,2.0
,81,0.0
,80,1.0
,78,2.0
,76,3.0
,75,0.0
,73,1.0
,71,2.0
,70,3.0
,69,0.0
,66,1.0
,61,2.0
,63,3.0
,64,0.0
,64,0.0
,64,0.0
,64,0.0
,64,0.0
,64,0.0
,64,0.0
,64,0.0
,64,0.0
,83,1.0
,83,2.0
,83,3.0
,87,0.0
,85,2.0
,83,3.5
,83,0.0
,80,1.0
,80,2.0
,80,3.0
,83,0.0
,81,2.0
,80,3.5
,80,0.0
,80,1.0
,80,2.0
,80,3.0
,80,0.0
,78,2.0
,81,3.0
,80,0.0
,78,2.0
,85,3.0
,83,0.0
,81,1.0
,80,2.0
,78,3.0
,80,0.0
,80,1.0
,80,2.0
,80,3.0
,86,0.0
,85,1.5
,85,2.0
,80,3.0
,83,0.0
,81,1.5
,81,2.0
,78,3.0
,85,0.0
,85,2.0
,83,2.5
,83,2.875
,81,3.0
,80,3.5
,81,0.0
,82,1.5
,83,2.0
,84,3.5
,85,0.0
,85,1.5
,87,2.0
,80,3.5
,88,0.0
,88,1.5
,92,2.0
,90,3.5
,88,0.0
,87,2.0
,85,3.0
,83,0.0
,83,0.0
,81,1.0
,78,2.0
,75,3.0
,83,0.0
,80,1.5
,76,2.0
,76,0.0
,76,1.0
,75,2.0
,76,3.0
,76,0.0
,71,1.5
,68,2.0
,68,3.0
,66,0.0
,76,1.0
,75,2.0
,73,3.0
,71,0.0
,81,1.0
,78,2.0
,75,3.0
,83,0.0
,83,0.0
,81,1.0
,80,3.0
,80,0.0
,78,1.0
,77,2.0
,78,3.0
,88,0.0
,66,1.0
,66,2.0
,66,3.0
,68,0.0
,69,1.75
,68,1.875
,66,2.0
,68,3.0
,71,0.0
,69,2.0
,66,3.0
,64,0.0
,64,1.0
,64,2.0
,64,3.0
,67,0.0
,66,2.0
,64,3.5
,64,0.0
,64,1.0
,64,2.0
,64,3.0
,67,0.0
,66,2.0
,64,3.5
,63,1.0
,66,1.332031
,69,1.664062
,72,2.0
,71,2.332031
,69,2.664062
,78,3.0
,76,3.332031
,75,3.664062
,84,0.0
,83,0.332031
,81,0.664062
,79,1.0
,78,1.332031
,76,1.664062
,75,2.0
,72,2.332031
,71,2.664062
,69,3.0
,67,3.332031
,66,3.664062
,64,0.0
,67,1.0
,66,1.332031
,64,1.664062
,71,2.0
,67,2.5
,64,3.0
,59,3.5
,55,0.0
,79,1.0
,78,1.332031
,76,1.664062
,83,2.0
,79,2.5
,76,3.0
,71,3.5
,72,0.0
,72,1.0
,71,1.332031
,69,1.664062
,78,2.0
,76,2.332031
,75,2.664062
,81,3.0
,79,3.332031
,78,3.664062
,84,0.0
,83,0.332031
,81,0.664062
,79,1.0
,78,1.332031
,76,1.664062
,75,2.0
,72,2.332031
,71,2.664062
,69,3.0
,67,3.332031
,66,3.664062
,64,0.0
,67,1.0
,66,1.332031
,64,1.664062
,71,2.0
,68,2.5
,62,3.0
,59,3.5
,60,0.0
,71,1.0
,69,1.332031
,68,1.664062
,74,2.0
,71,2.5
,68,3.0
,64,3.5
,72,0.0
,69,0.332031
,71,0.664062
,72,1.0
,71,1.332031
,69,1.664062
,76,2.0
,73,2.5
,67,3.0
,64,3.5
,63,0.0
,71,0.332031
,73,0.664062
,75,1.0
,73,1.332031
,71,1.664062
,81,2.0
,78,2.5
,75,3.0
,71,3.5
,83,0.0
,76,1.0
,79,1.332031
,83,1.664062
,88,2.0
,83,2.332031
,79,2.664062
,78,3.0
,81,3.332031
,86,3.664062
,84,0.0
,79,0.332031
,76,0.664062
,74,1.0
,77,1.332031
,83,1.664062
,81,2.0
,76,2.332031
,72,2.664062
,71,3.0
,74,3.332031
,79,3.664062
,78,0.0
,72,0.332031
,69,0.664062
,67,1.0
,70,1.332031
,76,1.664062
,74,2.0
,69,2.332031
,66,2.664062
,62,3.0
,66,3.332031
,69,3.664062
,71,0.0
,69,0.332031
,71,0.664062
,75,1.0
,71,1.332031
,75,1.664062
,78,2.0
,74,2.332031
,78,2.664062
,81,3.0
,79,3.332031
,78,3.664062
,79,0.0
,83,0.332031
,79,0.664062
,76,1.0
,79,1.332031
,83,1.664062
,88,2.0
,83,2.332031
,79,2.664062
,78,3.0
,81,3.332031
,86,3.664062
,84,0.0
,79,0.332031
,76,0.664062
,74,1.0
,77,1.332031
,83,1.664062
,81,2.0
,76,2.332031
,72,2.664062
,71,3.0
,74,3.332031
,79,3.664062
,78,0.0
,72,0.332031
,69,0.664062
,67,1.0
,70,1.332031
,76,1.664062
,74,2.0
,69,2.332031
,66,2.664062
,62,3.0
,66,3.332031
,69,3.664062
,71,0.0
,69,0.332031
,71,0.664062
,75,1.0
,71,1.332031
,75,1.664062
,78,2.0
,74,2.332031
,78,2.664062
,81,3.0
,79,3.332031
,78,3.664062
,79,0.0
,83,0.332031
,81,0.664062
,79,1.0
,78,1.332031
,76,1.664062
,74,2.0
,77,2.332031
,76,2.664062
,74,3.0
,72,3.332031
,71,3.664062
,69,0.0
,64,0.332031
,69,0.664062
,72,1.0
,76,1.332031
,81,1.664062
,81,2.0
,79,3.0
,69,0.0
,72,0.332031
,76,0.664062
,78,1.0
,81,1.332031
,84,1.664062
,84,2.0
,83,3.0
,60,0.0
,64,0.332031
,69,0.664062
,72,1.0
,76,1.332031
,81,1.664062
,81,2.0
,79,3.0
,69,0.0
,72,0.332031
,76,0.664062
,78,1.0
,81,1.332031
,84,1.664062
,84,2.0
,83,3.0
,71,0.0
,74,0.332031
,76,0.664062
,80,1.0
,83,1.332031
,86,1.664062
,86,2.0
,84,3.0
,64,0.0
,71,0.332031
,74,0.664062
,76,1.0
,80,1.332031
,83,1.664062
,83,2.0
,84,3.0
,72,3.75
,84,0.0
,87,1.0
,75,1.75
,87,2.0
,88,3.0
,76,3.75
,88,0.0
,85,1.5
,82,2.0
,58,3.0
,57,3.332031
,58,3.664062
,59,0.0
,58,0.332031
,59,0.664062
,64,1.0
,63,1.332031
,64,1.664062
,66,2.0
,64,2.332031
,66,2.664062
,67,3.0
,66,3.332031
,67,3.664062
,66,0.0
,63,0.332031
,59,0.664062
,59,1.0
,59,1.332031
,59,1.664062
,66,2.0
,63,2.332031
,59,2.664062
,59,3.0
,59,3.332031
,59,3.664062
,59,0.0
,58,0.332031
,59,0.664062
,64,1.0
,63,1.332031
,64,1.664062
,66,2.0
,64,2.332031
,66,2.664062
,67,3.0
,66,3.332031
,67,3.664062
,66,0.0
,63,0.332031
,59,0.664062
,59,1.0
,59,1.332031
,59,1.664062
,66,2.0
,63,2.332031
,59,2.664062
,59,3.0
,59,3.332031
,59,3.664062
,64,0.0
,63,0.332031
,64,0.664062
,66,1.0
,64,1.332031
,66,1.664062
,67,2.0
,66,2.332031
,67,2.664062
,69,3.0
,67,3.332031
,69,3.664062
,71,0.0
,69,0.332031
,71,0.664062
,73,1.0
,71,1.332031
,73,1.664062
,74,2.0
,73,2.332031
,74,2.664062
,75,3.0
,73,3.332031
,75,3.664062
,76,0.0
,64,0.332031
,76,0.664062
,78,1.0
,66,1.332031
,78,1.664062
,79,2.0
,67,2.332031
,79,2.664062
,80,3.0
,68,3.332031
,80,3.664062
,81,0.0
,69,0.332031
,81,0.664062
,82,1.0
,70,1.332031
,82,1.664062
,83,2.0
,71,2.332031
,83,2.664062
,84,3.0
,72,3.332031
,84,3.664062
,83,0.0
,71,0.332031
,55,0.664062
,55,1.0
,71,1.332031
,83,1.664062
,79,2.0
,71,2.332031
,55,2.664062
,55,3.0
,79,3.332031
,88,3.664062
,88,0.0
,79,0.332031
,71,0.664062
,55,1.0
,71,1.332031
,79,1.664062
,83,2.0
,71,2.332031
,55,2.664062
,55,3.0
,79,3.332031
,91,3.664062
,91,0.0
,67,0.5
,79,1.0
,68,1.5
,80,1.832031
,69,2.164062
,81,2.5
,70,2.832031
,82,3.164062
,71,0.0
,83,0.332031
,72,0.664062
,84,1.0
,73,1.332031
,85,1.664062
,74,2.0
,86,2.332031
,75,2.664062
,87,3.0
,76,3.332031
,88,3.664062
,77,0.0
,89,0.332031
,78,0.664062
,90,1.0
,79,1.332031
,91,1.664062
,80,2.0
,92,2.332031
,81,2.664062
,93,3.0
,82,3.332031
,94,3.664062
,83,0.0
,95,0.25
,100,2.0
,78,2.0
,78,3.5
,78,0.0
,81,2.0
,90,3.5
,90,0.0
,87,2.0
,93,3.5
,93,0.0
,93,0.0
,87,0.0
,81,2.0
,90,3.5
,90,0.0
,87,2.0
,93,3.5
,93,0.0
,93,0.0
,81,1.0
,80,2.0
,78,3.5
,78,0.0
,78,0.0
,72,1.0
,71,2.0
,69,3.5
,69,0.0
,69,0.0
,60,1.0
,59,2.0
,57,3.5
,55,0.0
,71,2.0
,79,3.0
,75,0.0
,76,1.0
,70,2.0
,71,3.0
,66,0.0
,67,1.0
,69,2.0
,64,3.5
,67,0.0
,66,1.0
,71,2.0
,66,3.5
,69,0.0
,67,1.0
,71,2.0
,75,3.0
,78,0.0
,76,1.0
,71,2.0
,75,3.0
,78,0.0
,76,1.0
,72,2.0
,69,3.0
,67,0.0
,66,2.0
,64,0.0
,83,2.0
,91,3.0
,87,0.0
,88,1.0
,82,2.0
,83,3.0
,78,0.0
,79,1.0
,81,2.0
,76,3.5
,79,0.0
,78,1.0
,83,2.0
,78,3.5
,81,0.0
,79,1.0
,83,2.0
,87,3.0
,90,0.0
,88,1.0
,83,2.0
,87,3.0
,90,0.0
,88,1.0
,84,2.0
,81,3.0
,79,0.0
,78,2.0
,83,0.0
,83,2.0
,87,3.0
,90,0.0
,88,1.0
,83,2.0
,87,3.0
,90,0.0
,88,1.0
,87,2.0
,88,3.0
,95,0.0
,87,3.0
,88,0.0
,76,0.5
,79,1.0
,83,1.5
,86,2.0
,84,2.5
,83,3.0
,81,3.5
,80,0.0
,77,0.5
,76,1.0
,74,1.5
,76,2.0
,74,2.5
,72,3.0
,71,3.5
,72,0.0
,69,0.5
,72,1.0
,76,1.5
,81,2.0
,79,2.5
,77,3.0
,76,3.5
,75,0.0
,72,0.5
,71,1.0
,69,1.5
,71,2.0
,69,2.5
,67,3.0
,66,3.5
,64,0.0
,64,0.5
,67,1.0
,71,1.5
,74,2.0
,72,2.5
,71,3.0
,69,3.5
,68,0.0
,65,0.5
,64,1.0
,62,1.5
,64,2.0
,62,2.5
,60,3.0
,59,3.5
,60,0.0
,57,0.5
,60,1.0
,64,1.5
,69,2.0
,67,2.5
,65,3.0
,64,3.5
,63,0.0
,64,0.5
,66,1.0
,67,1.5
,69,2.0
,71,2.5
,73,3.0
,75,3.5
,76,0.0
,76,0.5
,78,1.0
,80,1.5
,81,2.0
,79,2.5
,78,3.0
,76,3.5
,75,0.0
,76,0.5
,78,1.0
,79,1.5
,81,2.0
,83,2.5
,85,3.0
,87,3.5
,88,0.0
,86,0.5
,84,1.0
,83,1.5
,81,2.0
,79,2.5
,78,3.0
,76,3.5
,75,0.0
,76,0.5
,78,1.0
,79,1.5
,81,2.0
,83,2.5
,85,3.0
,87,3.5
,88,0.0
,71,2.0
,71,2.5
,71,3.0
,71,3.5
,71,0.0
,71,0.5
,71,1.0
,71,1.5
,67,2.0
,67,2.5
,76,3.0
,76,3.5
,76,0.0
,76,0.5
,76,1.0
,76,1.5
,71,2.0
,71,2.5
,79,3.0
,79,3.5
,79,0.0
,79,0.5
,79,1.0
,79,1.5
,76,2.0
,76,2.5
,83,3.0
,83,3.5
,83,0.0
,83,0.5
,83,1.0
,83,1.5
,79,2.0
,79,2.5
,88,3.0
,88,3.5
,88,0.0
,88,0.5
,88,1.0
,88,1.5
,83,2.0
,83,2.5
,91,3.0
,91,3.5
,91,0.0
,91,0.5
,91,1.0
,91,1.5
,88,2.0
,88,2.5
,95,3.0
,95,3.5
,95,0.0
,95,0.5
,95,1.0
,95,1.5
,91,2.0
,100,3.0
,100,0.0
,79,0.0
,79,1.0
,78,2.5
,79,2.75
,78,3.0
,79,3.25
,78,3.5
,79,3.75
,76,0.0
,74,0.25
,74,1.0
,73,2.5
,74,2.75
,73,3.0
,74,3.25
,73,3.5
,74,3.75
,72,0.0
,71,0.5
,71,1.0
,72,2.5
,71,2.75
,72,2.875
,74,3.0
,76,3.5
,67,0.0
,66,0.5
,66,1.0
,81,0.0
,81,2.0
,79,2.25
,78,2.5
,79,2.75
,81,3.0
,83,3.25
,81,3.5
,83,3.75
,84,0.0
,81,0.75
,84,1.0
,84,2.0
,81,2.75
,84,3.0
,84,0.0
,83,0.5
,81,1.0
,83,1.5
,81,2.0
,67,2.5
,78,3.0
,76,3.5
,74,0.0
,76,1.5
,72,2.0
,74,3.5
,71,0.0
,72,1.5
,69,2.0
,76,3.5
,76,0.0
,67,0.5
,67,1.0
,71,3.0
,69,3.5
,67,0.0
,79,0.0
,83,2.0
,86,3.0
,86,0.0
,85,2.0
,86,2.25
,85,2.5
,86,2.75
,88,3.0
,86,3.25
,84,3.5
,83,3.75
,80,0.0
,81,1.0
,73,2.0
,74,2.25
,73,2.5
,74,2.75
,76,3.0
,74,3.25
,72,3.5
,71,3.75
,68,0.0
,69,1.0
,74,2.75
,78,3.0
,83,3.5
,81,0.0
,79,0.5
,79,1.0
,81,2.5
,83,2.75
,81,3.0
,79,3.25
,78,3.5
,76,3.75
,74,0.0
,73,0.5
,73,2.0
,74,2.5
,75,0.0
,76,0.5
,76,2.0
,79,2.25
,78,2.5
,81,2.75
,79,3.0
,67,3.5
,66,0.0
,81,0.5
,79,1.0
,78,1.5
,76,2.0
,74,2.5
,73,3.0
,72,3.5
,71,0.0
,73,2.0
,75,2.25
,76,2.5
,78,2.75
,79,3.0
,81,3.25
,83,0.0
,85,0.25
,86,0.5
,85,0.75
,83,1.0
,81,1.25
,79,1.5
,78,1.75
,76,2.0
,75,2.25
,76,2.5
,78,2.75
,79,3.0
,81,3.25
,83,3.5
,82,3.75
,83,0.0
,85,0.25
,86,0.5
,85,0.75
,83,1.0
,81,1.25
,79,1.5
,78,1.75
,76,2.0
,75,2.25
,76,2.5
,78,2.75
,79,3.0
,81,3.25
,83,3.5
,82,3.75
,85,0.0
,83,0.5
,81,1.0
,79,1.5
,78,2.0
,76,2.5
,74,3.5
,73,0.0
,81,1.5
,81,1.75
,81,2.0
,80,2.5
,81,3.0
,80,3.5
,81,0.0
,86,1.5
,85,2.0
,86,2.5
,78,3.0
,83,3.5
,81,0.0
,79,0.5
,79,1.5
,79,2.0
,79,2.25
,78,2.75
,79,3.25
,78,3.75
,79,0.0
,87,1.5
,88,2.0
,80,2.5
,81,3.0
,76,3.5
,79,0.0
,78,0.5
,81,1.5
,78,1.75
,74,2.0
,69,2.25
,66,2.5
,62,2.75
,67,3.0
,64,3.25
,61,3.5
,57,3.75
,66,0.0
,62,0.25
,67,0.5
,64,0.75
,69,1.0
,81,1.5
,78,1.75
,74,2.0
,69,2.25
,66,2.5
,62,2.75
,67,3.0
,64,3.25
,61,3.5
,57,3.75
,66,0.0
,62,0.25
,67,0.5
,64,0.75
,69,1.0
,69,1.5
,66,1.75
,71,2.0
,67,2.25
,73,2.5
,69,2.75
,74,3.0
,69,3.25
,76,3.5
,73,3.75
,78,0.0
,74,0.25
,79,0.5
,76,0.75
,81,1.0
,78,1.25
,82,1.5
,78,1.75
,83,2.0
,86,3.0
,76,0.0
,76,2.0
,78,2.25
,79,2.5
,78,2.75
,81,3.0
,79,3.25
,78,3.5
,76,3.75
,74,0.0
,62,0.0
,64,2.0
,66,0.0
,69,1.0
,67,1.25
,64,2.0
,62,0.0
,64,0.5
,66,0.75
,67,1.0
,69,1.25
,71,1.5
,73,1.75
,74,2.0
,76,2.25
,78,2.5
,79,2.75
,81,3.0
,83,3.25
,85,3.5
,86,3.75
,86,0.0
,83,0.5
,83,1.0
,79,1.5
,79,2.0
,76,2.5
,78,0.0
,79,0.25
,81,0.5
,83,0.75
,81,1.0
,83,1.25
,85,1.5
,86,1.75
,76,2.0
,74,3.75
,76,3.875
,74,0.0
,81,0.0
,81,0.0
,81,0.0
,88,1.375
,86,1.5
,85,1.75
,86,2.0
,86,2.5
,86,3.0
,86,3.5
,86,0.0
,88,0.125
,90,0.25
,88,1.375
,86,1.5
,85,1.75
,86,2.0
,86,2.5
,86,3.0
,86,3.5
,86,0.0
,88,0.125
,90,0.25
,83,1.0
,85,1.125
,86,1.25
,79,2.0
,81,2.125
,83,2.25
,76,3.0
,78,3.125
,79,3.25
,69,0.0
,76,2.0
,74,3.75
,76,3.875
,86,0.0
,88,0.25
,90,0.5
,90,0.75
,83,1.0
,85,1.25
,86,1.5
,86,1.75
,79,2.0
,81,2.25
,83,2.5
,83,2.75
,76,3.0
,78,3.25
,79,3.5
,79,3.75
,57,0.0
,57,2.0
,69,2.25
,68,2.5
,69,2.75
,71,3.0
,69,3.25
,73,3.5
,69,3.75
,74,0.0
,69,0.25
,76,0.5
,69,0.75
,78,1.0
,69,1.25
,79,1.5
,69,1.75
,81,2.0
,69,2.25
,83,2.5
,69,2.75
,85,3.0
,69,3.25
,86,3.5
,69,3.75
,81,0.0
,81,1.0
,79,3.0
,78,3.25
,76,3.5
,74,3.75
,76,0.0
,76,2.0
,74,3.5
,76,3.75
,74,0.0
,81,0.0
,82,2.0
,82,0.0
,81,0.25
,79,0.5
,77,0.75
,81,1.0
,79,1.25
,77,1.5
,76,1.75
,79,2.0
,77,2.25
,76,2.5
,74,2.75
,77,3.0
,76,3.25
,74,3.5
,73,3.75
,74,0.0
,81,0.0
,82,2.0
,82,0.0
,81,0.25
,79,0.5
,77,0.75
,81,1.0
,79,1.25
,77,1.5
,76,1.75
,79,2.0
,77,2.25
,76,2.5
,74,2.75
,77,3.0
,76,3.25
,74,3.5
,73,3.75
,73,0.0
,74,0.25
,73,0.5
,74,0.75
,62,1.0
,65,1.25
,69,1.5
,74,1.75
,73,2.0
,74,2.25
,73,2.5
,74,2.75
,62,3.0
,65,3.25
,69,3.5
,74,3.75
,73,0.0
,69,0.25
,68,0.5
,69,0.75
,68,1.0
,69,1.25
,68,1.5
,69,1.75
,70,2.0
,69,2.25
,71,2.5
,69,2.75
,72,3.0
,69,3.25
,73,3.5
,69,3.75
,73,0.0
,74,0.25
,73,0.5
,74,0.75
,62,1.0
,65,1.25
,69,1.5
,74,1.75
,73,2.0
,74,2.25
,73,2.5
,74,2.75
,62,3.0
,65,3.25
,69,3.5
,74,3.75
,73,0.0
,69,0.25
,68,0.5
,69,0.75
,68,1.0
,69,1.25
,68,1.5
,69,1.75
,70,2.0
,69,2.25
,71,2.5
,69,2.75
,72,3.0
,69,3.25
,73,3.5
,69,3.75
,74,0.0
,76,0.375
,74,0.5
,73,0.75
,74,1.0
,76,1.5
,77,2.0
,74,0.5
,86,1.0
,84,1.5
,84,2.0
,83,2.5
,83,3.0
,81,3.5
,80,0.0
,83,0.5
,74,1.0
,74,0.0
,76,0.375
,74,0.5
,73,0.75
,74,1.0
,77,1.5
,68,2.0
,83,0.5
,86,1.0
,80,1.5
,83,2.0
,74,2.5
,77,3.0
,71,3.5
,72,0.0
,75,0.0
,76,0.25
,75,0.5
,76,0.75
,64,1.0
,67,1.25
,71,1.5
,76,1.75
,75,2.0
,76,2.25
,75,2.5
,76,2.75
,64,3.0
,67,3.25
,71,3.5
,76,3.75
,75,0.0
,71,0.25
,70,0.5
,71,0.75
,70,1.0
,71,1.25
,70,1.5
,71,1.75
,72,2.0
,71,2.25
,73,2.5
,71,2.75
,74,3.0
,71,3.25
,75,3.5
,71,3.75
,76,0.0
,73,0.0
,74,0.25
,73,0.5
,74,0.75
,62,1.0
,65,1.25
,69,1.5
,74,1.75
,73,2.0
,74,2.25
,73,2.5
,74,2.75
,62,3.0
,65,3.25
,69,3.5
,74,3.75
,73,0.0
,69,0.25
,68,0.5
,69,0.75
,68,1.0
,69,1.25
,68,1.5
,69,1.75
,70,2.0
,69,2.25
,71,2.5
,69,2.75
,72,3.0
,69,3.25
,73,3.5
,69,3.75
,74,0.0
,79,0.0
,81,2.0
,81,0.0
,79,0.25
,77,0.5
,76,0.75
,79,1.0
,77,1.25
,76,1.5
,74,1.75
,77,2.0
,76,2.25
,74,2.5
,72,2.75
,76,3.0
,74,3.25
,72,3.5
,71,3.75
,72,0.0
,76,1.0
,77,2.5
,79,2.75
,77,3.0
,76,3.5
,76,0.0
,74,0.5
,74,1.0
,74,2.5
,76,3.0
,71,3.5
,74,0.0
,72,0.5
,72,1.0
,71,2.5
,72,2.75
,74,3.0
,72,3.5
,72,0.0
,71,0.25
,76,0.5
,74,0.75
,74,1.0
,79,2.5
,78,3.0
,77,3.5
,75,0.0
,76,0.5
,76,1.0
,76,2.0
,78,2.25
,79,2.5
,78,2.75
,81,3.0
,79,3.25
,78,3.5
,76,3.75
,76,0.0
,74,0.5
,74,1.0
,74,2.0
,76,2.332031
,78,2.664062
,79,3.0
,81,3.332031
,83,3.664062
,84,0.0
,81,1.0
,78,2.0
,72,3.0
,71,0.0
,74,0.5
,79,1.0
,83,1.5
,81,2.0
,79,2.75
,81,2.875
,83,3.0
,78,3.5
,81,0.0
,79,2.0
,78,3.75
,79,3.875
,78,0.0
,69,2.5
,69,3.0
,74,3.5
,74,0.0
,73,0.5
,73,1.0
,67,2.75
,67,3.0
,66,3.75
,69,0.0
,69,1.0
,69,2.75
,69,3.0
,74,3.75
,73,0.0
,73,1.0
,69,3.0
,79,3.75
,79,0.0
,79,2.0
,81,2.25
,82,2.5
,83,2.75
,81,3.0
,79,3.25
,78,3.5
,76,3.75
,74,0.0
,73,0.25
,76,0.5
,74,0.75
,72,1.0
,71,1.25
,69,1.5
,68,1.75
,67,2.0
,69,2.25
,70,2.5
,71,2.75
,61,3.0
,62,3.25
,63,3.5
,64,3.75
,55,0.0
,56,1.5
,57,2.0
,59,2.125
,68,2.25
,62,2.375
,64,2.5
,66,2.625
,67,2.75
,68,2.875
,69,3.0
,71,3.125
,73,3.25
,74,3.375
,76,3.5
,78,3.625
,79,3.75
,81,3.875
,79,0.0
,79,2.0
,78,2.75
,79,2.875
,73,3.0
,76,0.0
,74,1.0
,79,0.0
,79,1.0
,78,2.5
,79,2.75
,78,3.0
,79,3.25
,78,3.5
,79,3.75
,76,0.0
,74,0.25
,74,1.0
,73,2.5
,74,2.75
,73,3.0
,74,3.25
,73,3.5
,74,3.75
,72,0.0
,71,0.5
,71,1.0
,72,2.5
,71,2.75
,72,2.875
,74,3.0
,76,3.5
,67,0.0
,66,0.5
,66,1.0
,81,0.0
,81,2.0
,79,2.25
,78,2.5
,79,2.75
,81,3.0
,83,3.25
,81,3.5
,83,3.75
,84,0.0
,81,0.75
,84,1.0
,84,2.0
,81,2.75
,84,3.0
,84,0.0
,83,0.5
,81,1.0
,83,1.5
,81,2.0
,67,2.5
,78,3.0
,76,3.5
,74,0.0
,76,1.5
,72,2.0
,74,3.5
,71,0.0
,72,1.5
,69,2.0
,76,3.5
,76,0.0
,67,0.5
,67,1.0
,71,3.0
,69,3.5
,67,0.0
,79,0.0
,83,2.0
,86,3.0
,86,0.0
,85,2.0
,86,2.25
,85,2.5
,86,2.75
,88,3.0
,86,3.25
,84,3.5
,83,3.75
,81,3.9375
,80,0.0
,81,1.0
,73,2.0
,74,2.25
,73,2.5
,74,2.75
,76,3.0
,74,3.25
,72,3.5
,71,3.75
,69,3.9375
,68,0.0
,69,1.0
,76,2.75
,81,3.0
,83,3.5
,83,0.0
,84,0.5
,84,1.0
,86,2.5
,88,2.75
,86,3.0
,84,3.25
,83,3.5
,81,3.75
,79,0.0
,78,0.5
,78,2.0
,79,2.5
,80,0.0
,81,0.5
,81,2.0
,84,2.25
,83,2.5
,86,2.75
,84,3.0
,72,3.5
,71,0.0
,86,0.5
,84,1.0
,83,1.5
,81,2.0
,79,2.5
,78,3.0
,77,3.5
,76,0.0
,76,2.0
,78,2.5
,80,2.75
,81,3.0
,83,3.25
,84,3.5
,86,3.75
,88,0.0
,87,0.25
,88,0.5
,83,0.75
,84,1.0
,83,1.25
,84,1.5
,80,1.75
,81,2.0
,80,2.25
